order_id,order_date,region,store_id,salesperson_id,product_category,product_name,sales_channel,customer_segment,customer_age,units_sold,unit_price,discount_pct,revenue,cost,profit,profit_margin_pct,marketing_spend,satisfaction_score,payment_method
ORD-2023-00858,2023-10-25,North,ST-02,SP-12,Food & Beverage,Premium Tea Set,In-Store,Enterprise,52,13,49.25,10.8,815.63,270.36,545.27,66.85,37.32,7.9,Cash
ORD-2023-00859,2023-08-24,South,ST-10,SP-11,Clothing,Running Shoes,Partner,Consumer,64,2,83.82,14.7,146.12,56.14,89.98,61.58,12.02,6.8,Credit Card
ORD-2023-00860,2023-06-28,East,ST-13,SP-02,Clothing,Denim Jeans,Online,Consumer,48,7,124.2,14.1,850.88,409.4,441.48,51.89,54.58,8.4,Credit Card
ORD-2022-00861,2022-07-25,North,ST-02,SP-06,Clothing,Winter Jacket,Online,Consumer,48,8,50.33,4.1,281.52,130.75,150.77,53.56,24.37,6.9,Cash
ORD-2023-00862,2023-06-11,North,ST-06,SP-35,Clothing,Sports Hoodie,In-Store,Enterprise,53,46,111.33,5.0,4118.59,1691.52,2427.07,58.93,128.15,8.7,Cash
ORD-2022-00863,2022-10-20,South,ST-07,SP-48,Electronics,Gaming Mouse,Online,Consumer,37,3,261.24,13.4,797.92,479.7,318.22,39.88,71.89,6.2,Credit Card
ORD-2024-00864,2024-11-24,East,ST-15,SP-49,Sports & Outdoors,Camping Tent,In-Store,Consumer,59,1,125.54,13.8,139.29,71.87,67.42,48.4,6.01,8.1,Debit Card
ORD-2023-00865,2023-02-10,West,ST-19,SP-10,Home & Garden,Air Purifier,Online,SMB,58,14,97.51,4.8,1388.93,772.96,615.97,44.35,142.5,4.3,Debit Card
ORD-2024-00866,2024-07-17,East,ST-17,SP-29,Electronics,4K Monitor,In-Store,Consumer,43,3,571.22,5.7,2414.45,1659.18,755.27,31.28,95.85,9.5,Credit Card
ORD-2024-00867,2024-07-23,East,ST-18,SP-22,Home & Garden,Coffee Maker,Online,SMB,63,20,331.73,4.0,6343.92,2796.92,3547.0,55.91,494.55,8.5,Credit Card
ORD-2023-00868,2023-08-29,North,ST-03,SP-20,Food & Beverage,Gourmet Nuts Bundle,Partner,Enterprise,54,42,27.14,4.9,1065.35,453.84,611.51,57.4,88.76,8.4,Credit Card
ORD-2022-00869,2022-02-04,North,ST-06,SP-23,Food & Beverage,Premium Tea Set,In-Store,Consumer,25,6,49.25,9.8,210.3,84.97,125.33,59.6,10.92,7.9,Cash
ORD-2022-00870,2022-12-06,East,ST-17,SP-15,Sports & Outdoors,Foam Roller,Online,Consumer,61,4,149.11,6.0,605.43,328.77,276.66,45.7,61.48,8.1,Credit Card
ORD-2023-00871,2023-08-31,South,ST-11,SP-27,Sports & Outdoors,Hiking Backpack,Online,Consumer,41,5,80.92,12.9,404.43,199.62,204.81,50.64,26.7,7.5,Credit Card
ORD-2022-00872,2022-05-17,North,ST-04,SP-09,Electronics,Smart Watch,Phone,Consumer,37,3,323.54,11.7,736.17,453.83,282.34,38.35,36.04,6.1,Credit Card
ORD-2023-00873,2023-12-19,North,ST-03,SP-09,Sports & Outdoors,Yoga Mat Pro,Phone,Consumer,65,8,111.0,4.2,936.36,399.67,536.69,57.32,50.37,6.4,Credit Card
ORD-2024-00874,2024-12-09,North,ST-06,SP-39,Food & Beverage,Energy Drink Case,Online,Enterprise,61,14,13.54,17.3,239.73,99.04,140.69,58.69,21.71,6.8,Credit Card
ORD-2023-00875,2023-07-12,West,ST-19,SP-25,Sports & Outdoors,Camping Tent,Online,Consumer,59,8,125.54,14.0,1212.84,507.19,705.65,58.18,73.92,9.4,Credit Card
ORD-2024-00876,2024-01-13,South,ST-12,SP-32,Sports & Outdoors,Hiking Backpack,In-Store,Consumer,39,5,80.92,18.1,236.71,115.71,121.0,51.12,8.5,7.9,Cash
ORD-2023-00877,2023-05-30,West,ST-19,SP-01,Electronics,USB-C Hub,Online,Consumer,59,5,623.93,3.6,3380.35,2307.96,1072.39,31.72,304.26,5.2,Credit Card
ORD-2024-00878,2024-02-09,East,ST-18,SP-25,Electronics,Wireless Headphones,In-Store,Consumer,28,2,286.18,20.9,591.98,349.6,242.38,40.94,24.82,7.2,Debit Card
ORD-2024-00879,2024-05-13,West,ST-24,SP-48,Electronics,USB-C Hub,Phone,Consumer,55,7,623.93,15.3,4763.35,3128.47,1634.88,34.32,333.41,7.7,Credit Card
ORD-2023-00880,2023-01-06,North,ST-03,SP-07,Clothing,Denim Jeans,Phone,Consumer,38,6,124.2,7.0,655.18,337.54,317.64,48.48,34.04,7.2,Credit Card
ORD-2022-00881,2022-04-08,South,ST-12,SP-41,Clothing,Running Shoes,Online,Consumer,57,7,83.82,13.9,462.11,226.13,235.98,51.07,29.69,7.2,Debit Card
ORD-2023-00882,2023-12-22,East,ST-18,SP-15,Clothing,Casual Shirt,Online,Consumer,62,8,178.38,11.6,1498.48,728.14,770.34,51.41,98.45,7.7,Credit Card
ORD-2024-00883,2024-09-21,South,ST-10,SP-24,Home & Garden,Air Purifier,Online,Enterprise,59,42,97.51,12.8,4556.71,2282.4,2274.31,49.91,420.7,6.5,Credit Card
ORD-2022-00884,2022-06-05,North,ST-01,SP-46,Food & Beverage,Energy Drink Case,Phone,Enterprise,43,35,13.54,4.1,431.81,154.5,277.31,64.22,31.27,7.1,Debit Card
ORD-2023-00885,2023-08-25,East,ST-13,SP-21,Sports & Outdoors,Hiking Backpack,Phone,SMB,31,11,80.92,1.8,1115.34,466.39,648.95,58.18,74.75,7.7,Debit Card
ORD-2024-00886,2024-06-20,East,ST-14,SP-10,Electronics,Tablet HD,Partner,Consumer,52,7,758.83,10.1,5707.33,4107.7,1599.63,28.03,465.34,10.0,Cash
ORD-2023-00887,2023-01-17,West,ST-23,SP-26,Home & Garden,LED Desk Lamp,Phone,Consumer,45,5,310.44,8.1,1345.46,626.46,719.0,53.44,101.34,7.7,Cash
ORD-2022-00888,2022-06-07,West,ST-20,SP-21,Sports & Outdoors,Foam Roller,Online,Consumer,30,8,149.11,9.8,1236.8,492.02,744.78,60.22,118.31,9.1,Credit Card
ORD-2023-00889,2023-04-12,West,ST-24,SP-45,Home & Garden,Throw Pillow Set,Phone,SMB,39,4,130.7,8.6,578.96,277.22,301.74,52.12,36.64,10.0,Debit Card
ORD-2022-00890,2022-02-15,East,ST-17,SP-42,Electronics,Bluetooth Speaker,In-Store,Consumer,26,2,545.94,20.2,777.03,463.84,313.19,40.31,26.46,9.6,Debit Card
ORD-2022-00891,2022-02-26,East,ST-16,SP-28,Home & Garden,Air Purifier,Partner,SMB,50,12,97.51,6.7,1009.46,507.33,502.13,49.74,123.72,8.1,Credit Card
ORD-2023-00892,2023-10-07,West,ST-23,SP-04,Home & Garden,Coffee Maker,In-Store,Consumer,26,7,331.73,13.4,2956.22,1572.3,1383.92,46.81,100.43,7.5,Debit Card
ORD-2023-00893,2023-01-03,West,ST-19,SP-42,Sports & Outdoors,Foam Roller,Online,Enterprise,47,34,149.11,15.1,4267.66,1898.34,2369.32,55.52,336.17,8.2,Debit Card
ORD-2023-00894,2023-09-30,South,ST-12,SP-28,Sports & Outdoors,Hiking Backpack,Online,SMB,34,5,80.92,6.8,423.39,215.0,208.39,49.22,34.36,6.8,Credit Card
ORD-2022-00895,2022-02-11,West,ST-19,SP-36,Electronics,Bluetooth Speaker,Online,Enterprise,55,30,545.94,7.5,16691.93,9259.03,7432.9,44.53,1659.96,5.3,Credit Card
ORD-2022-00896,2022-12-20,North,ST-05,SP-32,Electronics,Tablet HD,Partner,Enterprise,65,48,758.83,7.3,24783.38,14376.29,10407.09,41.99,2390.16,6.6,Bank Transfer
ORD-2022-00897,2022-12-30,East,ST-16,SP-02,Home & Garden,Throw Pillow Set,Partner,Consumer,29,5,130.7,19.3,580.74,243.56,337.18,58.06,64.45,7.4,Cash
ORD-2022-00898,2022-07-24,East,ST-17,SP-10,Sports & Outdoors,Camping Tent,Partner,Consumer,57,8,125.54,19.7,844.63,416.98,427.65,50.63,62.44,7.6,Cash
ORD-2023-00899,2023-05-20,South,ST-08,SP-32,Electronics,Gaming Mouse,Online,Enterprise,52,47,261.24,3.5,8808.76,5623.28,3185.48,36.16,773.84,6.7,Cash
ORD-2024-00900,2024-12-25,East,ST-17,SP-42,Electronics,Bluetooth Speaker,Online,Consumer,40,7,545.94,7.7,4992.53,3065.92,1926.61,38.59,397.12,8.8,Bank Transfer
ORD-2024-00901,2024-10-03,North,ST-05,SP-31,Home & Garden,Coffee Maker,In-Store,Consumer,40,1,331.73,9.6,425.82,173.52,252.3,59.25,21.6,7.0,Cash
ORD-2022-00902,2022-12-22,East,ST-18,SP-04,Food & Beverage,Organic Coffee Box,Partner,SMB,44,4,52.46,15.6,226.72,91.28,135.44,59.74,21.77,9.3,Bank Transfer
ORD-2024-00903,2024-11-07,East,ST-14,SP-33,Clothing,Formal Blazer,Online,SMB,51,10,131.12,13.0,1022.87,399.14,623.73,60.98,67.28,8.2,Bank Transfer
ORD-2022-00904,2022-02-01,North,ST-04,SP-14,Sports & Outdoors,Yoga Mat Pro,Partner,Enterprise,37,31,111.0,22.2,2145.62,1175.38,970.24,45.22,256.6,9.7,Debit Card
ORD-2024-00905,2024-02-01,West,ST-22,SP-03,Electronics,Tablet HD,In-Store,SMB,49,12,758.83,5.1,9389.77,6566.98,2822.79,30.06,428.92,7.1,Debit Card
ORD-2024-00906,2024-05-01,West,ST-22,SP-18,Sports & Outdoors,Resistance Bands Set,Phone,Consumer,60,7,230.35,2.3,2308.4,1178.23,1130.17,48.96,107.66,9.1,Credit Card
ORD-2023-00907,2023-04-02,North,ST-01,SP-08,Electronics,USB-C Hub,Online,Consumer,32,5,623.93,20.3,2470.99,1659.4,811.59,32.84,220.81,7.8,Bank Transfer
ORD-2023-00908,2023-06-20,North,ST-01,SP-26,Sports & Outdoors,Resistance Bands Set,Partner,Consumer,53,1,230.35,8.7,191.71,76.41,115.3,60.14,16.05,8.5,Credit Card
ORD-2024-00909,2024-03-05,North,ST-06,SP-05,Clothing,Sports Hoodie,Online,Consumer,50,1,111.33,12.0,98.91,44.56,54.35,54.95,10.17,7.9,Debit Card
ORD-2022-00910,2022-03-31,East,ST-14,SP-22,Sports & Outdoors,Camping Tent,Partner,SMB,34,4,125.54,7.6,303.23,123.12,180.11,59.4,26.54,5.6,Bank Transfer
ORD-2022-00911,2022-05-11,South,ST-12,SP-13,Clothing,Formal Blazer,In-Store,Consumer,26,5,131.12,10.1,594.53,237.85,356.68,59.99,30.4,9.3,Cash
ORD-2024-00912,2024-04-19,East,ST-13,SP-40,Home & Garden,Garden Tool Kit,Partner,SMB,31,10,239.74,0.9,2279.73,913.3,1366.43,59.94,167.57,7.9,Bank Transfer
ORD-2024-00913,2024-03-04,West,ST-19,SP-15,Home & Garden,Robot Vacuum,In-Store,Enterprise,63,40,115.68,19.4,3585.72,1850.45,1735.27,48.39,124.71,7.0,Cash
ORD-2023-00914,2023-05-02,East,ST-17,SP-17,Clothing,Formal Blazer,In-Store,Consumer,31,6,131.12,5.3,888.3,373.23,515.07,57.98,40.46,6.5,Credit Card
ORD-2024-00915,2024-03-06,West,ST-20,SP-24,Home & Garden,LED Desk Lamp,Phone,Enterprise,51,44,310.44,16.4,13365.84,7722.09,5643.75,42.23,621.52,7.3,Credit Card
ORD-2024-00916,2024-04-11,South,ST-10,SP-30,Home & Garden,LED Desk Lamp,Partner,Consumer,43,7,310.44,4.1,1695.67,840.02,855.65,50.46,143.73,6.8,Credit Card
ORD-2023-00917,2023-01-27,East,ST-18,SP-43,Home & Garden,Coffee Maker,Partner,Consumer,48,5,331.73,5.2,1562.44,664.72,897.72,57.46,119.56,6.8,Credit Card
ORD-2024-00918,2024-04-24,North,ST-02,SP-22,Food & Beverage,Premium Tea Set,In-Store,Consumer,49,8,49.25,1.7,316.22,104.66,211.56,66.9,13.16,6.4,Credit Card
ORD-2022-00919,2022-12-19,South,ST-12,SP-44,Food & Beverage,Premium Tea Set,In-Store,Consumer,34,6,49.25,8.7,325.3,139.95,185.35,56.98,10.13,8.5,Credit Card
ORD-2024-00920,2024-12-22,West,ST-19,SP-44,Electronics,Wireless Headphones,Online,Enterprise,25,15,286.18,6.5,6753.45,4749.75,2003.7,29.67,444.0,7.0,Credit Card
ORD-2022-00921,2022-11-05,West,ST-21,SP-05,Clothing,Casual Shirt,In-Store,Consumer,52,3,178.38,6.2,581.9,229.39,352.51,60.58,24.14,8.0,Credit Card
ORD-2024-00922,2024-04-30,North,ST-05,SP-27,Electronics,USB-C Hub,In-Store,SMB,37,7,623.93,18.3,4213.25,2386.81,1826.44,43.35,121.95,7.5,Bank Transfer
ORD-2024-00923,2024-02-20,East,ST-16,SP-11,Home & Garden,Throw Pillow Set,In-Store,Consumer,50,3,130.7,8.4,422.8,170.63,252.17,59.64,16.83,7.0,Debit Card
ORD-2023-00924,2023-11-27,West,ST-21,SP-05,Electronics,4K Monitor,In-Store,Consumer,29,4,571.22,20.6,2313.42,1398.51,914.91,39.55,104.27,7.1,Bank Transfer
ORD-2022-00925,2022-06-20,South,ST-10,SP-02,Home & Garden,Throw Pillow Set,In-Store,SMB,38,11,130.7,22.0,980.14,551.59,428.55,43.72,28.0,7.8,Credit Card
ORD-2023-00926,2023-05-05,East,ST-15,SP-29,Sports & Outdoors,Camping Tent,Online,Consumer,64,2,125.54,6.7,314.26,121.09,193.17,61.47,30.75,8.1,Credit Card
ORD-2022-00927,2022-01-22,West,ST-19,SP-20,Clothing,Denim Jeans,In-Store,Enterprise,65,34,124.2,6.8,3566.94,1756.51,1810.43,50.76,172.95,7.7,Credit Card
ORD-2023-00928,2023-12-02,North,ST-03,SP-47,Clothing,Running Shoes,In-Store,SMB,50,5,83.82,15.1,469.32,238.35,230.97,49.21,22.84,6.6,Bank Transfer
ORD-2022-00929,2022-08-21,North,ST-02,SP-49,Electronics,Wireless Headphones,Online,Enterprise,58,15,286.18,16.7,3166.14,1746.57,1419.57,44.84,179.35,8.7,Cash
ORD-2022-00930,2022-05-25,North,ST-06,SP-30,Home & Garden,Coffee Maker,Phone,Enterprise,29,18,331.73,5.0,4054.45,2166.26,1888.19,46.57,182.13,5.1,Credit Card
ORD-2022-00931,2022-07-07,East,ST-13,SP-01,Food & Beverage,Premium Tea Set,Online,Consumer,46,4,49.25,8.8,196.73,64.84,131.89,67.04,20.35,6.9,Credit Card
ORD-2023-00932,2023-08-13,West,ST-23,SP-04,Food & Beverage,Gourmet Nuts Bundle,Online,SMB,34,20,27.14,10.4,664.73,218.3,446.43,67.16,41.18,7.1,Credit Card
ORD-2022-00933,2022-06-05,North,ST-03,SP-49,Sports & Outdoors,Resistance Bands Set,In-Store,Consumer,40,5,230.35,5.2,892.6,377.27,515.33,57.73,32.38,7.4,Debit Card
ORD-2023-00934,2023-05-31,South,ST-08,SP-05,Electronics,USB-C Hub,Online,Consumer,61,7,623.93,3.2,4221.86,2870.67,1351.19,32.0,381.54,7.5,Cash
ORD-2022-00935,2022-01-25,West,ST-24,SP-06,Clothing,Casual Shirt,In-Store,Consumer,26,6,178.38,8.4,661.72,320.21,341.51,51.61,26.16,5.5,Debit Card
ORD-2023-00936,2023-10-04,East,ST-18,SP-13,Clothing,Running Shoes,Online,SMB,51,13,83.82,18.8,1355.37,675.66,679.71,50.15,139.15,8.0,Bank Transfer
ORD-2024-00937,2024-08-07,West,ST-22,SP-29,Electronics,Gaming Mouse,In-Store,Enterprise,30,34,261.24,22.7,10066.66,6618.56,3448.1,34.25,378.37,10.0,Cash
ORD-2022-00938,2022-12-20,North,ST-02,SP-14,Electronics,Gaming Mouse,In-Store,SMB,34,15,261.24,4.4,4101.52,2834.41,1267.11,30.89,198.89,7.6,Credit Card
ORD-2023-00939,2023-07-23,South,ST-10,SP-39,Home & Garden,LED Desk Lamp,In-Store,Consumer,53,1,310.44,7.0,347.21,145.51,201.7,58.09,17.66,7.0,Bank Transfer
ORD-2022-00940,2022-10-17,South,ST-10,SP-14,Clothing,Winter Jacket,Partner,Consumer,43,7,50.33,11.1,315.55,146.38,169.17,53.61,32.12,6.1,Debit Card
ORD-2023-00941,2023-11-30,West,ST-25,SP-45,Sports & Outdoors,Camping Tent,In-Store,Consumer,23,7,125.54,5.6,1207.13,652.55,554.58,45.94,53.74,9.6,Credit Card
ORD-2024-00942,2024-09-02,West,ST-23,SP-22,Food & Beverage,Protein Bar Pack,In-Store,Consumer,42,4,22.99,12.9,76.01,29.75,46.26,60.86,3.61,6.3,Cash
ORD-2023-00943,2023-05-26,East,ST-16,SP-02,Clothing,Winter Jacket,In-Store,Enterprise,42,41,50.33,8.6,2086.29,1055.79,1030.5,49.39,105.84,7.5,Credit Card
ORD-2024-00944,2024-03-08,West,ST-25,SP-50,Clothing,Running Shoes,Online,Consumer,52,1,83.82,6.7,77.78,38.54,39.24,50.45,6.16,7.0,Credit Card
ORD-2022-00945,2022-10-27,West,ST-21,SP-32,Sports & Outdoors,Trekking Poles,Partner,SMB,63,6,76.72,6.2,350.29,136.72,213.57,60.97,43.12,6.0,Credit Card
ORD-2023-00946,2023-05-24,West,ST-22,SP-45,Home & Garden,Robot Vacuum,Online,SMB,40,16,115.68,3.1,2307.46,1116.09,1191.37,51.63,229.99,7.1,Credit Card
ORD-2022-00947,2022-10-30,East,ST-16,SP-36,Electronics,USB-C Hub,Phone,Enterprise,39,22,623.93,12.9,16233.05,10179.2,6053.85,37.29,776.99,9.8,Credit Card
ORD-2022-00948,2022-09-11,North,ST-03,SP-36,Food & Beverage,Premium Tea Set,Online,Consumer,57,7,49.25,11.7,351.73,126.39,225.34,64.07,25.21,9.8,Credit Card
ORD-2022-00949,2022-03-12,East,ST-15,SP-37,Home & Garden,Robot Vacuum,Partner,Enterprise,67,41,115.68,2.8,4568.28,1883.14,2685.14,58.78,361.32,4.5,Debit Card
ORD-2023-00950,2023-04-27,North,ST-03,SP-23,Clothing,Denim Jeans,Online,Enterprise,47,43,124.2,7.9,4846.75,2377.63,2469.12,50.94,433.01,7.1,Debit Card
ORD-2022-00951,2022-07-03,West,ST-22,SP-11,Electronics,4K Monitor,Online,Enterprise,65,13,571.22,11.6,7544.24,5043.62,2500.62,33.15,595.82,9.6,Debit Card
ORD-2022-00952,2022-11-09,West,ST-20,SP-33,Clothing,Denim Jeans,Phone,Consumer,23,5,124.2,9.1,389.8,184.67,205.13,52.62,26.15,8.1,Debit Card
ORD-2022-00953,2022-05-20,North,ST-05,SP-03,Electronics,USB-C Hub,Online,Consumer,59,3,623.93,7.6,1608.69,926.42,682.27,42.41,90.65,6.3,Bank Transfer
ORD-2023-00954,2023-06-29,East,ST-17,SP-25,Electronics,Tablet HD,Phone,SMB,34,11,758.83,7.6,9884.22,6529.3,3354.92,33.94,575.85,6.3,Credit Card
ORD-2024-00955,2024-07-01,East,ST-18,SP-43,Food & Beverage,Energy Drink Case,Online,Enterprise,46,23,13.54,5.0,407.31,157.03,250.28,61.45,37.42,8.3,Cash
ORD-2023-00956,2023-09-14,South,ST-07,SP-42,Home & Garden,Throw Pillow Set,Partner,Consumer,35,5,130.7,1.2,599.79,329.48,270.31,45.07,72.95,5.7,Debit Card
ORD-2023-00957,2023-02-27,East,ST-18,SP-25,Home & Garden,LED Desk Lamp,Partner,Consumer,32,8,310.44,10.2,2512.72,1134.15,1378.57,54.86,324.66,8.2,Bank Transfer
ORD-2022-00958,2022-08-08,West,ST-25,SP-02,Home & Garden,Robot Vacuum,Partner,Consumer,41,3,115.68,3.5,326.66,152.3,174.36,53.38,35.52,6.6,Credit Card
ORD-2024-00959,2024-05-16,West,ST-21,SP-05,Clothing,Formal Blazer,Online,Consumer,29,5,131.12,8.5,737.82,376.67,361.15,48.95,76.14,8.1,Credit Card
ORD-2022-00960,2022-03-04,West,ST-22,SP-12,Electronics,Wireless Headphones,Phone,Consumer,59,5,286.18,5.9,1459.58,977.17,482.41,33.05,86.51,7.1,Debit Card
ORD-2022-00961,2022-11-10,North,ST-04,SP-44,Clothing,Winter Jacket,In-Store,Consumer,48,1,50.33,10.5,55.48,21.42,34.06,61.39,1.64,7.7,Credit Card
ORD-2023-00962,2023-07-31,East,ST-14,SP-18,Electronics,4K Monitor,Partner,SMB,66,3,571.22,23.6,1826.16,1018.09,808.07,44.25,189.54,7.2,Credit Card
ORD-2024-00963,2024-06-10,East,ST-18,SP-32,Home & Garden,Garden Tool Kit,Phone,Enterprise,45,33,239.74,8.5,6361.35,3085.54,3275.81,51.5,304.71,6.9,Credit Card
ORD-2022-00964,2022-10-26,South,ST-12,SP-23,Clothing,Sports Hoodie,In-Store,Consumer,44,3,111.33,15.4,280.25,135.99,144.26,51.48,11.17,6.8,Cash
ORD-2024-00965,2024-04-15,South,ST-10,SP-06,Home & Garden,Air Purifier,Online,SMB,51,20,97.51,16.7,1323.13,568.38,754.75,57.04,76.81,5.5,Credit Card
ORD-2022-00966,2022-10-25,East,ST-17,SP-41,Sports & Outdoors,Resistance Bands Set,Phone,Consumer,35,7,230.35,3.2,1802.19,813.19,989.0,54.88,82.95,7.2,Cash
ORD-2024-00967,2024-10-23,East,ST-17,SP-07,Food & Beverage,Protein Bar Pack,Partner,Consumer,32,6,22.99,9.0,181.44,63.29,118.15,65.12,21.81,5.6,Debit Card
ORD-2024-00968,2024-12-07,East,ST-16,SP-15,Food & Beverage,Energy Drink Case,In-Store,Consumer,36,8,13.54,4.4,130.28,52.65,77.63,59.59,6.0,9.4,Debit Card
ORD-2022-00969,2022-01-02,West,ST-23,SP-07,Food & Beverage,Organic Coffee Box,In-Store,SMB,47,9,52.46,9.9,416.58,131.01,285.57,68.55,19.81,7.9,Credit Card
ORD-2022-00970,2022-09-05,North,ST-06,SP-05,Electronics,USB-C Hub,Partner,SMB,44,3,623.93,12.7,1454.23,874.05,580.18,39.9,135.63,7.8,Debit Card
ORD-2023-00971,2023-03-03,South,ST-11,SP-38,Sports & Outdoors,Foam Roller,In-Store,Enterprise,53,41,149.11,6.6,4012.41,1545.89,2466.52,61.47,179.82,8.2,Bank Transfer
ORD-2022-00972,2022-07-20,South,ST-11,SP-40,Sports & Outdoors,Foam Roller,In-Store,Enterprise,24,15,149.11,8.8,1585.91,749.24,836.67,52.76,47.56,6.6,Bank Transfer
ORD-2022-00973,2022-07-12,East,ST-18,SP-22,Clothing,Denim Jeans,Online,SMB,67,9,124.2,11.1,824.81,324.39,500.42,60.67,73.26,6.1,Cash
ORD-2022-00974,2022-02-27,West,ST-22,SP-05,Food & Beverage,Energy Drink Case,Online,Consumer,56,1,13.54,5.7,11.87,3.77,8.1,68.24,0.96,6.4,Debit Card
ORD-2022-00975,2022-12-23,West,ST-21,SP-11,Electronics,Bluetooth Speaker,In-Store,Consumer,26,8,545.94,5.6,5096.41,3138.58,1957.83,38.42,233.77,7.0,Credit Card
ORD-2024-00976,2024-02-11,North,ST-02,SP-15,Clothing,Formal Blazer,In-Store,Consumer,67,2,131.12,3.6,219.9,87.85,132.05,60.05,10.06,6.7,Credit Card
ORD-2022-00977,2022-02-18,South,ST-09,SP-45,Food & Beverage,Gourmet Nuts Bundle,Partner,SMB,56,18,27.14,2.0,410.62,150.06,260.56,63.46,46.04,7.7,Credit Card
ORD-2024-00978,2024-01-03,East,ST-17,SP-16,Sports & Outdoors,Resistance Bands Set,Online,SMB,58,9,230.35,8.4,1806.45,992.48,813.97,45.06,133.53,7.7,Credit Card
ORD-2023-00979,2023-06-23,East,ST-18,SP-12,Food & Beverage,Organic Coffee Box,In-Store,SMB,31,15,52.46,1.2,1073.52,331.72,741.8,69.1,50.36,8.6,Credit Card
ORD-2024-00980,2024-12-22,North,ST-02,SP-21,Sports & Outdoors,Hiking Backpack,Phone,SMB,52,9,80.92,3.5,962.23,429.09,533.14,55.41,62.35,8.5,Credit Card
ORD-2022-00981,2022-05-26,North,ST-02,SP-33,Electronics,Wireless Headphones,In-Store,Consumer,26,4,286.18,11.3,561.4,348.23,213.17,37.97,24.15,9.7,Debit Card
ORD-2024-00982,2024-04-12,North,ST-04,SP-03,Sports & Outdoors,Hiking Backpack,Online,Consumer,45,4,80.92,13.8,311.42,125.08,186.34,59.84,26.63,6.9,Credit Card
ORD-2024-00983,2024-11-09,West,ST-24,SP-49,Home & Garden,Air Purifier,In-Store,SMB,26,3,97.51,7.9,340.31,170.53,169.78,49.89,15.28,7.9,Credit Card
ORD-2022-00984,2022-03-23,South,ST-10,SP-18,Food & Beverage,Protein Bar Pack,Online,Consumer,42,8,22.99,9.4,173.61,62.14,111.47,64.21,16.98,5.5,Bank Transfer
ORD-2022-00985,2022-10-09,East,ST-13,SP-45,Food & Beverage,Protein Bar Pack,In-Store,Consumer,26,5,22.99,19.3,125.05,53.92,71.13,56.88,5.29,8.4,Credit Card
ORD-2023-00986,2023-10-26,West,ST-23,SP-13,Clothing,Casual Shirt,Online,SMB,65,11,178.38,10.8,2630.99,1246.45,1384.54,52.62,171.12,10.0,Credit Card
ORD-2022-00987,2022-10-13,West,ST-24,SP-19,Electronics,Bluetooth Speaker,Phone,Consumer,35,3,545.94,3.8,1826.94,1229.29,597.65,32.71,95.9,7.4,Cash
ORD-2023-00988,2023-11-22,North,ST-06,SP-32,Clothing,Denim Jeans,In-Store,SMB,58,13,124.2,4.3,1327.2,616.93,710.27,53.52,45.21,9.0,Credit Card
ORD-2024-00989,2024-02-11,West,ST-22,SP-01,Electronics,4K Monitor,Partner,Consumer,57,5,571.22,9.4,2627.06,1632.68,994.38,37.85,225.77,9.3,Debit Card
ORD-2024-00990,2024-09-29,East,ST-16,SP-28,Clothing,Winter Jacket,Online,Enterprise,25,14,50.33,6.0,933.4,426.37,507.03,54.32,64.3,7.2,Credit Card
ORD-2022-00991,2022-07-16,West,ST-24,SP-28,Electronics,Laptop Pro,Online,SMB,61,12,390.62,8.1,4964.33,2924.9,2039.43,41.08,425.34,6.7,Debit Card
ORD-2023-00992,2023-12-26,West,ST-20,SP-02,Food & Beverage,Protein Bar Pack,Phone,SMB,46,3,22.99,20.2,67.51,21.18,46.33,68.63,4.63,7.6,Credit Card
ORD-2023-00993,2023-07-07,West,ST-19,SP-07,Clothing,Denim Jeans,Online,Consumer,32,4,124.2,6.0,600.56,228.48,372.08,61.96,52.98,5.3,Bank Transfer
ORD-2024-00994,2024-03-02,East,ST-14,SP-07,Sports & Outdoors,Hiking Backpack,Phone,SMB,46,15,80.92,1.7,1385.96,706.92,679.04,48.99,68.45,8.2,Cash
ORD-2024-00995,2024-10-03,South,ST-11,SP-22,Clothing,Denim Jeans,In-Store,SMB,50,14,124.2,4.3,1549.44,605.57,943.87,60.92,74.51,7.1,Debit Card
ORD-2024-00996,2024-04-07,North,ST-03,SP-23,Clothing,Running Shoes,Phone,Consumer,46,8,83.82,20.6,538.99,256.62,282.37,52.39,33.57,7.4,Debit Card
ORD-2022-00997,2022-05-13,East,ST-13,SP-25,Food & Beverage,Protein Bar Pack,In-Store,Consumer,68,7,22.99,3.3,186.91,63.22,123.69,66.18,6.26,4.6,Credit Card
ORD-2024-00998,2024-09-07,North,ST-02,SP-38,Home & Garden,Throw Pillow Set,In-Store,SMB,24,14,130.7,2.4,1620.95,715.07,905.88,55.89,72.89,10.0,Bank Transfer
ORD-2022-00999,2022-11-22,North,ST-06,SP-36,Electronics,Wireless Headphones,In-Store,SMB,31,16,286.18,6.0,5349.07,3774.91,1574.16,29.43,179.18,6.9,Credit Card
ORD-2023-01000,2023-04-20,West,ST-23,SP-04,Food & Beverage,Premium Tea Set,Online,Consumer,49,4,49.25,1.5,252.21,112.03,140.18,55.58,21.42,8.6,Bank Transfer
